index,LAT,LONG,SPCD,STATECD,PRESENCE
44054,30.846238,-83.556495,131,13,1
44055,33.280755,-83.556288,131,13,1
44056,33.105906,-83.556106,131,13,1
44057,33.883472,-83.555767,131,13,1
44058,30.941159,-83.555057,131,13,1
44059,33.56073,-83.554999,131,13,1
44060,33.019553,-83.554801,131,13,1
44061,31.994038,-83.554768,131,13,1
44062,32.14074,-83.55467,131,13,1
44063,32.134788,-83.55409,131,13,1
44064,31.918403,-83.55403,131,13,1
44065,33.547174,-83.553972,131,13,1
44066,32.773612,-83.553676,131,13,1
44067,32.386547,-83.553563,131,13,1
44068,30.944302,-83.553136,131,13,1
44069,33.023653,-83.553123,131,13,1
44070,32.417193,-83.552732,131,13,1
44071,33.165596,-83.552562,131,13,1
44072,32.945479,-83.551849,131,13,1
44073,32.699802,-83.551692,131,13,1
44074,31.062941,-83.551266,131,13,1
44075,31.926434,-83.548215,131,13,1
44076,34.454396,-83.548089,131,13,1
44077,33.348903,-83.54695,131,13,1
44078,30.711232,-83.546819,131,13,1
44079,32.702676,-83.54655,131,13,1
44080,32.221052,-83.546394,131,13,1
44081,32.069982,-83.545674,131,13,1
44082,32.987856,-83.539745,131,13,1
44083,34.637696,-83.538853,131,13,1
44084,33.866477,-83.538796,131,13,1
44085,32.631631,-83.537849,131,13,1
44086,32.092072,-83.537658,131,13,1
44087,31.823803,-83.537195,131,13,1
44088,31.249857,-83.536761,131,13,1
44089,32.081239,-83.536334,131,13,1
44090,32.641085,-83.535191,131,13,1
44091,34.163652,-83.535008,131,13,1
44092,33.999437,-83.53446,131,13,1
44093,32.833769,-83.534312,131,13,1
44094,32.835038,-83.533951,131,13,1
44095,30.887854,-83.533784,131,13,1
44096,32.699216,-83.53378,131,13,1
44097,32.772457,-83.533338,131,13,1
44098,33.973841,-83.533328,131,13,1
44099,34.717968,-83.532873,131,13,1
44100,33.055858,-83.53286,131,13,1
44101,32.920772,-83.532819,131,13,1
44102,33.311925,-83.53243,131,13,1
44103,30.784238,-83.532363,131,13,1
44104,33.918806,-83.532104,131,13,1
44105,32.27444,-83.532066,131,13,1
44106,31.49746,-83.531954,131,13,1
44107,32.811061,-83.531661,131,13,1
44108,32.83524,-83.531413,131,13,1
44109,32.098339,-83.530726,131,13,1
44110,32.98577,-83.530469,131,13,1
44111,32.289877,-83.530343,131,13,1
44112,31.25,-83.53,131,13,1
44113,32.64,-83.53,131,13,1
44114,33.97,-83.53,131,13,1
44115,34.223132,-83.529369,131,13,1
44116,33.337916,-83.528527,131,13,1
44117,30.781559,-83.528399,131,13,1
44118,32.809202,-83.528066,131,13,1
44119,33.531775,-83.527683,131,13,1
44120,31.032815,-83.527515,131,13,1
44121,33.136022,-83.527179,131,13,1
44122,30.784054,-83.52701,131,13,1
44123,31.196477,-83.527003,131,13,1
44124,32.535063,-83.526823,131,13,1
44125,33.415272,-83.526706,131,13,1
44126,33.616837,-83.52651,131,13,1
44127,32.388317,-83.526478,131,13,1
44128,32.972977,-83.526274,131,13,1
44129,33.362058,-83.526122,131,13,1
44130,34.820429,-83.526119,131,13,1
44131,31.034555,-83.526056,131,13,1
44132,32.66546,-83.525482,131,13,1
44133,32.778197,-83.525387,131,13,1
44134,33.988986,-83.524794,131,13,1
44135,32.531515,-83.524376,131,13,1
44136,34.164547,-83.524066,131,13,1
44137,33.106023,-83.523188,131,13,1
44138,33.36114,-83.522947,131,13,1
44139,34.539323,-83.52261,131,13,1
44140,33.051366,-83.521721,131,13,1
44141,30.921855,-83.521462,131,13,1
44142,32.970213,-83.521032,131,13,1
44143,33.112141,-83.520391,131,13,1
44144,30.739429,-83.519567,131,13,1
44145,31.458076,-83.519231,131,13,1
44146,32.932246,-83.517272,131,13,1
44147,32.356158,-83.516605,131,13,1
44148,33.16032,-83.516387,131,13,1
44149,32.430544,-83.513196,131,13,1
44150,34.349978,-83.513176,131,13,1
44151,34.065674,-83.512799,131,13,1
44152,33.607002,-83.512699,131,13,1
44153,33.160262,-83.512395,131,13,1
44154,33.406196,-83.511309,131,13,1
44155,34.362011,-83.511183,131,13,1
44156,33.651004,-83.51053,131,13,1
44157,33.707507,-83.509241,131,13,1
44158,33.669474,-83.50923,131,13,1
44159,31.249239,-83.508466,131,13,1
44160,33.419439,-83.50803,131,13,1
44161,32.443429,-83.507732,131,13,1
44162,34.366125,-83.50723,131,13,1
44163,32.859455,-83.506862,131,13,1
44164,32.68441,-83.506831,131,13,1
44165,32.893205,-83.506645,131,13,1
44166,33.527584,-83.505603,131,13,1
44167,32.635445,-83.505031,131,13,1
44168,33.173346,-83.504822,131,13,1
44169,33.142864,-83.504632,131,13,1
44170,33.811925,-83.504456,131,13,1
44171,31.164842,-83.504344,131,13,1
44172,33.285061,-83.504208,131,13,1
44173,33.589478,-83.503142,131,13,1
44174,31.137454,-83.502679,131,13,1
44175,33.946262,-83.502208,131,13,1
44176,31.622696,-83.502097,131,13,1
44177,33.330993,-83.502016,131,13,1
44178,33.1399,-83.501788,131,13,1
44179,33.441998,-83.501743,131,13,1
44180,30.819711,-83.501607,131,13,1
44181,33.692291,-83.501334,131,13,1
44182,32.505621,-83.500937,131,13,1
44183,34.58526,-83.500684,131,13,1
44184,32.532777,-83.500596,131,13,1
44185,33.752175,-83.500229,131,13,1
44186,31.28,-83.5,131,13,1
44187,33.274944,-83.499936,131,13,1
44188,32.419473,-83.499898,131,13,1
44189,31.593209,-83.499469,131,13,1
44190,32.995657,-83.499456,131,13,1
44191,33.44922,-83.499453,131,13,1
44192,32.137942,-83.498147,131,13,1
44193,33.919413,-83.498038,131,13,1
44194,34.106951,-83.498024,131,13,1
44195,33.804791,-83.497903,131,13,1
44196,33.172185,-83.497266,131,13,1
44197,33.94181,-83.49715,131,13,1
44198,32.998163,-83.496872,131,13,1
44199,33.247126,-83.496795,131,13,1
44200,31.931204,-83.49674,131,13,1
44201,33.467384,-83.496675,131,13,1
44202,31.055005,-83.496626,131,13,1
44203,31.279847,-83.495791,131,13,1
44204,34.0162,-83.495268,131,13,1
44205,30.829467,-83.495267,131,13,1
44206,34.365285,-83.494234,131,13,1
44207,33.279361,-83.494202,131,13,1
44208,33.393765,-83.49388,131,13,1
44209,31.255266,-83.493775,131,13,1
44210,32.03456,-83.493695,131,13,1
44211,32.96094,-83.493585,131,13,1
44212,33.59297,-83.492962,131,13,1
44213,33.277896,-83.492863,131,13,1
44214,33.810871,-83.492659,131,13,1
44215,33.150616,-83.492037,131,13,1
44216,33.578157,-83.491816,131,13,1
44217,30.98566,-83.49033,131,13,1
44218,32.154039,-83.490293,131,13,1
44219,32.645479,-83.490293,131,13,1
44220,33.829941,-83.490034,131,13,1
44221,32.86209,-83.48951,131,13,1
44222,33.382872,-83.489339,131,13,1
44223,33.490377,-83.489226,131,13,1
44224,30.839849,-83.489089,131,13,1
44225,33.756618,-83.488843,131,13,1
44226,33.588011,-83.48826,131,13,1
44227,33.241105,-83.487841,131,13,1
44228,33.53946,-83.487698,131,13,1
44229,32.757207,-83.487402,131,13,1
44230,33.0113,-83.486844,131,13,1
44231,33.910932,-83.485915,131,13,1
44232,33.587449,-83.485889,131,13,1
44233,32.513637,-83.485483,131,13,1
44234,32.53531,-83.485353,131,13,1
44235,32.150333,-83.484956,131,13,1
44236,33.594677,-83.484793,131,13,1
44237,32.187816,-83.484648,131,13,1
44238,33.588291,-83.484137,131,13,1
44239,31.103971,-83.482439,131,13,1
44240,32.713704,-83.48144,131,13,1
44241,33.155638,-83.481417,131,13,1
44242,34.185039,-83.480308,131,13,1
44243,32.490359,-83.479632,131,13,1
44244,31.547044,-83.47954,131,13,1
44245,32.664256,-83.478682,131,13,1
44246,32.921698,-83.478434,131,13,1
44247,34.151439,-83.478074,131,13,1
44248,34.364089,-83.477344,131,13,1
44249,32.093513,-83.477243,131,13,1
44250,32.779978,-83.476824,131,13,1
44251,32.356361,-83.475566,131,13,1
44252,30.724704,-83.474832,131,13,1
44253,32.861309,-83.474816,131,13,1
44254,32.888674,-83.474744,131,13,1
44255,33.239381,-83.474601,131,13,1
44256,34.744764,-83.474513,131,13,1
44257,30.826513,-83.47444,131,13,1
44258,32.859477,-83.474321,131,13,1
44259,31.026869,-83.47431,131,13,1
44260,34.1664,-83.473794,131,13,1
44261,32.802657,-83.472208,131,13,1
44262,30.741995,-83.472,131,13,1
44263,32.64033,-83.471896,131,13,1
44264,34.143157,-83.471114,131,13,1
44265,32.078285,-83.470918,131,13,1
44266,32.839038,-83.470862,131,13,1
44267,31.781778,-83.470726,131,13,1
44268,32.391773,-83.470104,131,13,1
44269,30.83,-83.47,131,13,1
44270,31.03,-83.47,131,13,1
44271,32.64,-83.47,131,13,1
44272,32.779096,-83.46893,131,13,1
44273,33.178668,-83.468855,131,13,1
44274,32.503234,-83.468783,131,13,1
44275,30.841709,-83.468631,131,13,1
44276,32.780922,-83.46814,131,13,1
44277,32.229127,-83.468039,131,13,1
44278,32.246506,-83.467422,131,13,1
44279,32.504833,-83.467018,131,13,1
44280,33.350803,-83.466216,131,13,1
44281,34.11325,-83.465897,131,13,1
44282,33.528674,-83.465414,131,13,1
44283,32.582667,-83.464878,131,13,1
44284,32.750669,-83.464427,131,13,1
44285,32.804354,-83.464307,131,13,1
44286,31.515021,-83.464156,131,13,1
44287,33.695675,-83.463496,131,13,1
44288,33.660528,-83.463252,131,13,1
44289,33.27005,-83.462301,131,13,1
44290,33.978342,-83.461798,131,13,1
44291,33.696146,-83.461542,131,13,1
44292,33.414941,-83.458832,131,13,1
44293,30.98543,-83.458659,131,13,1
44294,33.259982,-83.457142,131,13,1
44295,33.202421,-83.457071,131,13,1
44296,32.694097,-83.456978,131,13,1
44297,32.236817,-83.455613,131,13,1
44298,32.955475,-83.453039,131,13,1
44299,34.211489,-83.453012,131,13,1
44300,30.658105,-83.452571,131,13,1
44301,33.459455,-83.452154,131,13,1
44302,34.045297,-83.451631,131,13,1
44303,33.247817,-83.451286,131,13,1
44304,32.696038,-83.451032,131,13,1
44305,33.612745,-83.450853,131,13,1
44306,30.914026,-83.450802,131,13,1
44307,32.318382,-83.450757,131,13,1
44308,33.088845,-83.450544,131,13,1
44309,32.891181,-83.450429,131,13,1
44310,30.88177,-83.450041,131,13,1
44311,33.601294,-83.449234,131,13,1
44312,33.498412,-83.448607,131,13,1
44313,33.31944,-83.44853,131,13,1
44314,33.698592,-83.44801,131,13,1
44315,32.41151,-83.447907,131,13,1
44316,33.21732,-83.447861,131,13,1
44317,33.776586,-83.447737,131,13,1
44318,30.888401,-83.446798,131,13,1
44319,33.497282,-83.445251,131,13,1
44320,34.227953,-83.444503,131,13,1
44321,31.243023,-83.444428,131,13,1
44322,33.1786,-83.444332,131,13,1
44323,32.464869,-83.444148,131,13,1
44324,30.937423,-83.444041,131,13,1
44325,33.616968,-83.444,131,13,1
44326,30.635939,-83.443859,131,13,1
44327,33.366808,-83.443514,131,13,1
44328,33.363401,-83.443283,131,13,1
44329,33.332065,-83.442874,131,13,1
44330,34.499272,-83.44247,131,13,1
44331,32.462886,-83.442327,131,13,1
44332,33.19065,-83.442301,131,13,1
44333,33.004733,-83.442275,131,13,1
44334,33.093378,-83.442259,131,13,1
44335,33.059008,-83.442248,131,13,1
44336,32.44318,-83.442173,131,13,1
44337,33.220861,-83.441981,131,13,1
44338,33.27615,-83.441542,131,13,1
44339,32.740885,-83.441481,131,13,1
44340,33.641367,-83.441157,131,13,1
44341,33.748919,-83.440938,131,13,1
44342,32.609863,-83.440819,131,13,1
44343,30.732332,-83.440653,131,13,1
44344,33.141483,-83.440589,131,13,1
44345,31.342496,-83.440318,131,13,1
44346,30.64,-83.44,131,13,1
44347,31.53,-83.44,131,13,1
44348,33.25,-83.44,131,13,1
44349,30.668493,-83.43923,131,13,1
44350,31.93865,-83.438803,131,13,1
44351,33.051132,-83.438771,131,13,1
44352,33.40545,-83.438688,131,13,1
44353,31.456557,-83.438429,131,13,1
44354,33.164786,-83.438327,131,13,1
44355,34.214827,-83.437753,131,13,1
44356,33.333396,-83.437222,131,13,1
44357,32.802579,-83.436951,131,13,1
44358,33.134362,-83.436387,131,13,1
44359,31.150582,-83.436347,131,13,1
44360,32.668238,-83.435656,131,13,1
44361,32.924121,-83.434855,131,13,1
44362,33.949379,-83.434559,131,13,1
44363,31.474641,-83.434362,131,13,1
44364,30.674453,-83.434209,131,13,1
44365,33.330494,-83.433866,131,13,1
44366,33.83273,-83.433675,131,13,1
44367,32.312926,-83.43357,131,13,1
44368,33.830615,-83.433429,131,13,1
44369,33.83911,-83.4333,131,13,1
44370,33.350961,-83.432798,131,13,1
44371,34.515136,-83.431689,131,13,1
44372,32.897998,-83.43109,131,13,1
44373,31.151728,-83.431033,131,13,1
44374,33.39836,-83.429286,131,13,1
44375,33.739995,-83.428776,131,13,1
44376,31.967908,-83.428497,131,13,1
44377,31.146828,-83.428228,131,13,1
44378,31.969503,-83.42631,131,13,1
44379,32.737502,-83.426024,131,13,1
44380,31.314016,-83.425863,131,13,1
44381,32.65627,-83.424848,131,13,1
44382,33.001278,-83.424837,131,13,1
44383,34.480935,-83.424734,131,13,1
44384,33.399658,-83.424655,131,13,1
44385,34.640658,-83.424519,131,13,1
44386,33.385613,-83.424318,131,13,1
44387,32.917287,-83.423994,131,13,1
44388,31.475625,-83.423802,131,13,1
44389,33.009802,-83.423648,131,13,1
44390,32.649996,-83.423504,131,13,1
44391,32.94687,-83.423432,131,13,1
44392,30.928312,-83.423223,131,13,1
44393,30.883162,-83.422464,131,13,1
44394,31.195069,-83.422222,131,13,1
44395,34.356374,-83.422105,131,13,1
44396,32.091828,-83.421882,131,13,1
44397,32.783231,-83.421688,131,13,1
44398,32.778639,-83.420909,131,13,1
44399,32.476511,-83.420146,131,13,1
44400,30.89,-83.42,131,13,1
44401,31.67,-83.42,131,13,1
44402,32.22,-83.42,131,13,1
44403,32.75,-83.42,131,13,1
44404,32.89,-83.42,131,13,1
44405,33.47,-83.42,131,13,1
44406,33.53,-83.42,131,13,1
44407,33.86,-83.42,131,13,1
44408,33.776702,-83.419938,131,13,1
44409,32.222723,-83.419797,131,13,1
44410,34.061383,-83.419491,131,13,1
44411,33.646663,-83.419429,131,13,1
44412,34.327015,-83.419216,131,13,1
44413,32.210849,-83.418755,131,13,1
44414,32.526639,-83.418559,131,13,1
44415,33.116531,-83.418525,131,13,1
44416,33.891164,-83.418445,131,13,1
44417,32.751871,-83.418337,131,13,1
44418,33.124056,-83.417833,131,13,1
44419,33.534777,-83.417434,131,13,1
44420,31.024216,-83.417077,131,13,1
44421,33.639,-83.417,131,13,1
44422,33.538628,-83.416534,131,13,1
44423,30.726479,-83.41636,131,13,1
44424,34.809908,-83.416,131,13,1
44425,33.859184,-83.415886,131,13,1
44426,32.029782,-83.415835,131,13,1
44427,33.14999,-83.415678,131,13,1
44428,33.52157,-83.415501,131,13,1
44429,31.528669,-83.41537,131,13,1
44430,32.264292,-83.415259,131,13,1
44431,34.47331,-83.415106,131,13,1
44432,32.533354,-83.415061,131,13,1
44433,33.586052,-83.414621,131,13,1
44434,32.940515,-83.414389,131,13,1
44435,32.493532,-83.414359,131,13,1
44436,34.05353,-83.414019,131,13,1
44437,31.673849,-83.413963,131,13,1
44438,34.060273,-83.413651,131,13,1
44439,31.555494,-83.413636,131,13,1
44440,32.731906,-83.413474,131,13,1
44441,33.649947,-83.412568,131,13,1
44442,31.222917,-83.412356,131,13,1
44443,32.868059,-83.411449,131,13,1
44444,33.192389,-83.411408,131,13,1
44445,31.507224,-83.41098,131,13,1
44446,33.995878,-83.410636,131,13,1
44447,32.860135,-83.410496,131,13,1
44448,32.505093,-83.410329,131,13,1
44449,30.835855,-83.409758,131,13,1
44450,33.42612,-83.409416,131,13,1
44451,33.586037,-83.408709,131,13,1
44452,34.635606,-83.407968,131,13,1
44453,32.901427,-83.406479,131,13,1
44454,33.4726,-83.405843,131,13,1
44455,33.379521,-83.405579,131,13,1
44456,32.761846,-83.404631,131,13,1
44457,34.641416,-83.404088,131,13,1
44458,32.546585,-83.403931,131,13,1
44459,33.809965,-83.403619,131,13,1
44460,32.128694,-83.403531,131,13,1
44461,32.607469,-83.402692,131,13,1
44462,34.553224,-83.401321,131,13,1
44463,33.04402,-83.398544,131,13,1
44464,32.600271,-83.397712,131,13,1
44465,32.173557,-83.397182,131,13,1
44466,34.634626,-83.396437,131,13,1
44467,30.785464,-83.396207,131,13,1
44468,34.095759,-83.395774,131,13,1
44469,34.249909,-83.395338,131,13,1
44470,34.331628,-83.395293,131,13,1
44471,32.667368,-83.393995,131,13,1
44472,34.421088,-83.393531,131,13,1
44473,33.704393,-83.392977,131,13,1
44474,33.069647,-83.392958,131,13,1
44475,33.225077,-83.392945,131,13,1
44476,32.683051,-83.392928,131,13,1
44477,33.726517,-83.392527,131,13,1
44478,31.005395,-83.39246,131,13,1
44479,32.493161,-83.391951,131,13,1
44480,34.107468,-83.391081,131,13,1
44481,32.47539,-83.390603,131,13,1
44482,31.14,-83.39,131,13,1
44483,34.33,-83.39,131,13,1
44484,32.887495,-83.389652,131,13,1
44485,32.700258,-83.38913,131,13,1
44486,32.856836,-83.388897,131,13,1
44487,32.548723,-83.388849,131,13,1
44488,30.949111,-83.388488,131,13,1
44489,30.995986,-83.388174,131,13,1
44490,33.063093,-83.38811,131,13,1
44491,34.419583,-83.388092,131,13,1
44492,34.688417,-83.38792,131,13,1
44493,33.743531,-83.387768,131,13,1
44494,32.860153,-83.387181,131,13,1
44495,30.809292,-83.387052,131,13,1
44496,33.72025,-83.386896,131,13,1
44497,32.390627,-83.386852,131,13,1
44498,34.255142,-83.385016,131,13,1
44499,33.713778,-83.38448,131,13,1
44500,32.126703,-83.384375,131,13,1
44501,32.113118,-83.384296,131,13,1
44502,33.211128,-83.383259,131,13,1
44503,34.060212,-83.382421,131,13,1
44504,32.724389,-83.382311,131,13,1
44505,33.196041,-83.382299,131,13,1
44506,32.891323,-83.382031,131,13,1
44507,32.29999,-83.381162,131,13,1
44508,32.970114,-83.381162,131,13,1
44509,32.70941,-83.381071,131,13,1
44510,33.954747,-83.380111,131,13,1
44511,32.96016,-83.379888,131,13,1
44512,33.215732,-83.378903,131,13,1
44513,33.406052,-83.377069,131,13,1
44514,34.525464,-83.376227,131,13,1
44515,32.635116,-83.375391,131,13,1
44516,33.264032,-83.37245,131,13,1
44517,33.324109,-83.371689,131,13,1
44518,33.69367,-83.37099,131,13,1
44519,30.905152,-83.370893,131,13,1
44520,33.254924,-83.370427,131,13,1
44521,33.668025,-83.368773,131,13,1
44522,33.860665,-83.368702,131,13,1
44523,33.382446,-83.367804,131,13,1
44524,33.957917,-83.367666,131,13,1
44525,31.137781,-83.367572,131,13,1
44526,33.528151,-83.367296,131,13,1
44527,33.087146,-83.366807,131,13,1
44528,31.783551,-83.365404,131,13,1
44529,34.605793,-83.365108,131,13,1
44530,33.502279,-83.365052,131,13,1
44531,33.002105,-83.364849,131,13,1
44532,33.25123,-83.364155,131,13,1
44533,33.694274,-83.364132,131,13,1
44534,33.324442,-83.364086,131,13,1
44535,33.996221,-83.362842,131,13,1
44536,33.076166,-83.362734,131,13,1
44537,33.607809,-83.362706,131,13,1
44538,33.321694,-83.362627,131,13,1
44539,33.580879,-83.36253,131,13,1
44540,33.415787,-83.362505,131,13,1
44541,33.25468,-83.362292,131,13,1
44542,33.132475,-83.361682,131,13,1
44543,32.414707,-83.361479,131,13,1
44544,33.433257,-83.361334,131,13,1
44545,33.95646,-83.361093,131,13,1
44546,32.419531,-83.360053,131,13,1
44547,30.67,-83.36,131,13,1
44548,31.25,-83.36,131,13,1
44549,32.44,-83.36,131,13,1
44550,33.0,-83.36,131,13,1
44551,33.39,-83.36,131,13,1
44552,33.44,-83.36,131,13,1
44553,34.08,-83.36,131,13,1
44554,33.58469,-83.359525,131,13,1
44555,33.526337,-83.359261,131,13,1
44556,33.108854,-83.359206,131,13,1
44557,33.47711,-83.359192,131,13,1
44558,33.47331,-83.359129,131,13,1
44559,34.288991,-83.359071,131,13,1
44560,32.582358,-83.358343,131,13,1
44561,34.305242,-83.358334,131,13,1
44562,32.057546,-83.358295,131,13,1
44563,31.247638,-83.357991,131,13,1
44564,33.139953,-83.357714,131,13,1
44565,33.332797,-83.357524,131,13,1
44566,32.687351,-83.357483,131,13,1
44567,34.490711,-83.357163,131,13,1
44568,33.999728,-83.356929,131,13,1
44569,33.530442,-83.356657,131,13,1
44570,31.52601,-83.356412,131,13,1
44571,33.079953,-83.356346,131,13,1
44572,30.664974,-83.356224,131,13,1
44573,31.188759,-83.35586,131,13,1
44574,33.699026,-83.355167,131,13,1
44575,30.750842,-83.354811,131,13,1
44576,32.917234,-83.354451,131,13,1
44577,31.305901,-83.354357,131,13,1
44578,33.318579,-83.354329,131,13,1
44579,33.847028,-83.354264,131,13,1
44580,33.28591,-83.353923,131,13,1
44581,32.853193,-83.353186,131,13,1
44582,30.757369,-83.352697,131,13,1
44583,32.951973,-83.349162,131,13,1
44584,30.693028,-83.349104,131,13,1
44585,31.775675,-83.34888,131,13,1
44586,34.825662,-83.348818,131,13,1
44587,32.986897,-83.348416,131,13,1
44588,33.570327,-83.347922,131,13,1
44589,33.040055,-83.347624,131,13,1
44590,33.287466,-83.346682,131,13,1
44591,33.330453,-83.34595,131,13,1
44592,34.605864,-83.345805,131,13,1
44593,32.078867,-83.345151,131,13,1
44594,32.602629,-83.344679,131,13,1
44595,32.975004,-83.342386,131,13,1
44596,31.912363,-83.34195,131,13,1
44597,33.192596,-83.338852,131,13,1
44598,33.911005,-83.33885,131,13,1
44599,33.715575,-83.338687,131,13,1
44600,32.838192,-83.338564,131,13,1
44601,34.222938,-83.338338,131,13,1
44602,32.194289,-83.33707,131,13,1
44603,32.746126,-83.337012,131,13,1
44604,34.051289,-83.336901,131,13,1
44605,32.745173,-83.336871,131,13,1
44606,32.686525,-83.336821,131,13,1
44607,33.63044,-83.336765,131,13,1
44608,33.893444,-83.336345,131,13,1
44609,31.861669,-83.336159,131,13,1
44610,33.034922,-83.335683,131,13,1
44611,33.895655,-83.335317,131,13,1
44612,31.113342,-83.335295,131,13,1
44613,32.403725,-83.335104,131,13,1
44614,32.500167,-83.334888,131,13,1
44615,31.918835,-83.334689,131,13,1
44616,31.561613,-83.334667,131,13,1
44617,32.057928,-83.334209,131,13,1
44618,31.486905,-83.334105,131,13,1
44619,34.382766,-83.333998,131,13,1
44620,34.52967,-83.33362,131,13,1
44621,31.063107,-83.333374,131,13,1
44622,30.796321,-83.331453,131,13,1
44623,31.505508,-83.331389,131,13,1
44624,32.724395,-83.331356,131,13,1
44625,33.329033,-83.331272,131,13,1
44626,32.884031,-83.331164,131,13,1
44627,33.641745,-83.331019,131,13,1
44628,32.813251,-83.330853,131,13,1
44629,32.168649,-83.330595,131,13,1
44630,33.500203,-83.330218,131,13,1
44631,33.778462,-83.330156,131,13,1
44632,30.660613,-83.33015,131,13,1
44633,30.725577,-83.330086,131,13,1
44634,32.551883,-83.330065,131,13,1
44635,33.72,-83.33,131,13,1
44636,34.39,-83.33,131,13,1
44637,31.058966,-83.32999,131,13,1
44638,31.923668,-83.32997,131,13,1
44639,32.720862,-83.329445,131,13,1
44640,33.052706,-83.329071,131,13,1
44641,32.546864,-83.32864,131,13,1
44642,33.713444,-83.328409,131,13,1
44643,33.027023,-83.328195,131,13,1
44644,32.837873,-83.328058,131,13,1
44645,32.774057,-83.326998,131,13,1
44646,31.860733,-83.326802,131,13,1
44647,32.94475,-83.326645,131,13,1
44648,34.18644,-83.326619,131,13,1
44649,32.429953,-83.325773,131,13,1
44650,32.549076,-83.32566,131,13,1
44651,32.623479,-83.324446,131,13,1
44652,32.05283,-83.32286,131,13,1
44653,32.840683,-83.322353,131,13,1
44654,33.926387,-83.322105,131,13,1
44655,32.129549,-83.322012,131,13,1
44656,33.869031,-83.321397,131,13,1
44657,32.440784,-83.320938,131,13,1
44658,33.097169,-83.320739,131,13,1
44659,32.635276,-83.320441,131,13,1
44660,34.148545,-83.320163,131,13,1
44661,34.089047,-83.31911,131,13,1
44662,34.196923,-83.318828,131,13,1
44663,34.469624,-83.318227,131,13,1
44664,33.662207,-83.317445,131,13,1
44665,34.64948,-83.317078,131,13,1
44666,32.429255,-83.316976,131,13,1
44667,33.198837,-83.316395,131,13,1
44668,33.017991,-83.316201,131,13,1
44669,33.76189,-83.315639,131,13,1
44670,32.48346,-83.314977,131,13,1
44671,33.802964,-83.313914,131,13,1
44672,33.557113,-83.311786,131,13,1
44673,33.555987,-83.31155,131,13,1
44674,33.49378,-83.311231,131,13,1
44675,31.196711,-83.311211,131,13,1
44676,31.292952,-83.310757,131,13,1
44677,32.418374,-83.310728,131,13,1
44678,32.414394,-83.310411,131,13,1
44679,33.332704,-83.310143,131,13,1
44680,34.64,-83.31,131,13,1
44681,34.2822,-83.308959,131,13,1
44682,31.358296,-83.308851,131,13,1
44683,32.224555,-83.308816,131,13,1
44684,33.806038,-83.308627,131,13,1
44685,31.312327,-83.307984,131,13,1
44686,32.862002,-83.307703,131,13,1
44687,32.858963,-83.307344,131,13,1
44688,33.277246,-83.307256,131,13,1
44689,33.168949,-83.306712,131,13,1
44690,31.05427,-83.306284,131,13,1
44691,33.718404,-83.30618,131,13,1
44692,33.111,-83.306,131,13,1
44693,32.1052,-83.305401,131,13,1
44694,33.849905,-83.304805,131,13,1
44695,33.283957,-83.304355,131,13,1
44696,31.336509,-83.30434,131,13,1
44697,32.640282,-83.304119,131,13,1
44698,33.751956,-83.303648,131,13,1
44699,31.998628,-83.302864,131,13,1
44700,32.923018,-83.302503,131,13,1
44701,34.139266,-83.302321,131,13,1
44702,32.724354,-83.301806,131,13,1
44703,32.244701,-83.301448,131,13,1
44704,33.251914,-83.301307,131,13,1
44705,32.438087,-83.301274,131,13,1
44706,32.716494,-83.300887,131,13,1
44707,33.251056,-83.300545,131,13,1
44708,31.113862,-83.300419,131,13,1
44709,33.451122,-83.300148,131,13,1
44710,32.142727,-83.297128,131,13,1
44711,31.491133,-83.296697,131,13,1
44712,32.189508,-83.295645,131,13,1
44713,30.975628,-83.295463,131,13,1
44714,30.71014,-83.295213,131,13,1
44715,31.675896,-83.294601,131,13,1
44716,33.994375,-83.294121,131,13,1
44717,31.454079,-83.291806,131,13,1
44718,32.797023,-83.291188,131,13,1
44719,33.300194,-83.290998,131,13,1
44720,31.044188,-83.289877,131,13,1
44721,31.917794,-83.288582,131,13,1
44722,32.190675,-83.288565,131,13,1
44723,31.066003,-83.287946,131,13,1
44724,32.644603,-83.286755,131,13,1
44725,33.637034,-83.286588,131,13,1
44726,32.983999,-83.28652,131,13,1
44727,33.719213,-83.285893,131,13,1
44728,32.692343,-83.285716,131,13,1
44729,32.739445,-83.285679,131,13,1
44730,33.959587,-83.285133,131,13,1
44731,32.853578,-83.284399,131,13,1
44732,32.355423,-83.284237,131,13,1
44733,33.128996,-83.284231,131,13,1
44734,31.469621,-83.283474,131,13,1
44735,31.862374,-83.282699,131,13,1
44736,31.917571,-83.28238,131,13,1
44737,33.670455,-83.282009,131,13,1
44738,33.66969,-83.281822,131,13,1
44739,33.391061,-83.281801,131,13,1
44740,31.83657,-83.281783,131,13,1
44741,34.507066,-83.281651,131,13,1
44742,33.031186,-83.281303,131,13,1
44743,33.86584,-83.280843,131,13,1
44744,33.061294,-83.28073,131,13,1
44745,31.808123,-83.280587,131,13,1
44746,33.368895,-83.28058,131,13,1
44747,32.979671,-83.280282,131,13,1
44748,34.056165,-83.280275,131,13,1
44749,33.81065,-83.280037,131,13,1
44750,31.608222,-83.28002,131,13,1
44751,30.78,-83.28,131,13,1
44752,31.08,-83.28,131,13,1
44753,31.25,-83.28,131,13,1
44754,32.78,-83.28,131,13,1
44755,32.89,-83.28,131,13,1
